State,'Total Sales','Operating Profit','Sales Method'
Washington,-0.868263,-0.834502,Online
Washington,-0.898164,-0.863598,Online
Washington,-0.889182,-0.846562,Online
Washington,-0.87808,-0.839031,Online
Washington,-0.862627,-0.841519,Online
Washington,-0.84619,-0.805475,Online
Washington,-0.8439,-0.80822,Online
Washington,-0.87613,-0.838705,Online
Washington,-0.873429,-0.828738,Online
Washington,-0.870703,-0.835017,Online
Washington,-0.857696,-0.830865,Online
Washington,-0.863488,-0.792762,Online
Washington,-0.882737,-0.829939,Online
Washington,-0.890832,-0.853785,Online
Washington,-0.898464,-0.860476,Online
Florida,-0.878243,-0.822476,Online
Florida,-0.875784,-0.798389,Online
Florida,-0.852367,-0.77197,Online
Florida,-0.887147,-0.835617,Online
Florida,-0.891745,-0.856049,Online
Florida,-0.899951,-0.857628,Online
Florida,-0.866476,-0.810964,Online
Florida,-0.882737,-0.805063,Online
Florida,-0.870168,-0.793003,Online
Florida,-0.8802,-0.828292,Online
Florida,-0.896546,-0.864421,Online
Florida,-0.900747,-0.862877,Online
Florida,-0.878921,-0.82999,Online
Florida,-0.8802,-0.802352,Online
Florida,-0.871707,-0.799127,Online
Florida,-0.885679,-0.832255,Online
Florida,-0.899468,-0.861539,Online
Florida,-0.894994,-0.850663,Online
Florida,-0.87536,-0.827434,Online
Florida,-0.882144,-0.811908,Online
Florida,-0.840084,-0.756238,Online
Florida,-0.873507,-0.816248,Online
Florida,-0.884205,-0.850028,Online
Florida,-0.885907,-0.842857,Online
Florida,-0.867689,-0.814447,Online
Florida,-0.83831,-0.731843,Online
Florida,-0.837802,-0.744658,Online
Florida,-0.869281,-0.812594,Online
Florida,-0.87536,-0.844915,Online
Florida,-0.875314,-0.836115,Online
Florida,-0.847612,-0.784665,Online
Florida,-0.835408,-0.724157,Online
Florida,-0.824821,-0.721446,Online
Florida,-0.858185,-0.804891,Online
Florida,-0.87172,-0.837864,Online
Florida,-0.86129,-0.815013,Online
Florida,-0.859079,-0.799453,Online
Florida,-0.835205,-0.723814,Online
Florida,-0.822864,-0.727743,Online
Florida,-0.851434,-0.79911,Online
Florida,-0.861982,-0.828395,Online
Florida,-0.874969,-0.835754,Online
Florida,-0.865523,-0.815785,Online
Florida,-0.840293,-0.7432,Online
Florida,-0.843659,-0.764078,Online
Florida,-0.865328,-0.815545,Online
Florida,-0.881667,-0.847557,Online
Florida,-0.884309,-0.841038,Online
Florida,-0.873351,-0.816043,Online
Florida,-0.861838,-0.773548,Online
Florida,-0.843215,-0.750474,Online
Florida,-0.875927,-0.828103,Online
Florida,-0.879606,-0.842273,Online
Florida,-0.888419,-0.844281,Online
Florida,-0.87157,-0.813692,Online
Florida,-0.85602,-0.759395,Online
Florida,-0.852713,-0.770151,Online
Florida,-0.870246,-0.815734,Online
Florida,-0.874629,-0.840712,Online
Florida,-0.877278,-0.831397,Online
Florida,-0.860436,-0.799058,Online
Florida,-0.852921,-0.765794,Online
Florida,-0.809108,-0.710621,Online
Florida,-0.857344,-0.801666,Online
Florida,-0.857722,-0.824243,Online
Florida,-0.868224,-0.822853,Online
Florida,-0.862784,-0.804222,Online
Florida,-0.850417,-0.754625,Online
Florida,-0.913642,-0.872742,Online
Florida,-0.927849,-0.89139,Online
Florida,-0.931978,-0.894701,Online
Florida,-0.936922,-0.900294,Online
Minnesota,-0.930902,-0.893157,Online
Minnesota,-0.928273,-0.886123,Online
Minnesota,-0.913662,-0.872759,Online
Minnesota,-0.933413,-0.896142,Online
Minnesota,-0.932708,-0.896022,Online
Minnesota,-0.938318,-0.901752,Online
Minnesota,-0.930073,-0.893414,Online
Minnesota,-0.927425,-0.885248,Online
Minnesota,-0.912331,-0.867304,Online
Minnesota,-0.933165,-0.896983,Online
Minnesota,-0.931815,-0.894238,Online
Minnesota,-0.940379,-0.904188,Online
Minnesota,-0.936016,-0.899676,Online
Minnesota,-0.930191,-0.889263,Online
Minnesota,-0.913662,-0.871284,Online
Minnesota,-0.9349,-0.898441,Online
Minnesota,-0.936922,-0.900414,Online
Minnesota,-0.940379,-0.904188,Online
Minnesota,-0.937548,-0.901598,Online
Minnesota,-0.929395,-0.886466,Online
Minnesota,-0.905521,-0.861213,Online
Minnesota,-0.929212,-0.892488,Online
Minnesota,-0.932669,-0.89549,Online
Minnesota,-0.938788,-0.902181,Online
Minnesota,-0.935318,-0.899076,Online
Minnesota,-0.922546,-0.876173,Online
Minnesota,-0.911418,-0.866909,Online
Minnesota,-0.929695,-0.89302,Online
Minnesota,-0.931724,-0.894135,Online
Minnesota,-0.932448,-0.894495,Online
Minnesota,-0.927458,-0.890223,Online
Minnesota,-0.913838,-0.864867,Online
Minnesota,-0.890702,-0.842891,Online
Minnesota,-0.921294,-0.881783,Online
Minnesota,-0.927047,-0.88976,Online
Minnesota,-0.929199,-0.890155,Online
Minnesota,-0.923303,-0.886123,Online
Minnesota,-0.907322,-0.85617,Online
Minnesota,-0.89984,-0.854197,Online
Minnesota,-0.917439,-0.879793,Online
Minnesota,-0.925429,-0.888851,Online
Minnesota,-0.931724,-0.893071,Online
Minnesota,-0.930334,-0.893706,Online
Minnesota,-0.915436,-0.866532,Online
Minnesota,-0.910146,-0.866103,Online
Minnesota,-0.924222,-0.885265,Online
Minnesota,-0.935422,-0.89935,Online
Minnesota,-0.936987,-0.900242,Online
Minnesota,-0.934744,-0.897892,Online
Minnesota,-0.928612,-0.886278,Online
Minnesota,-0.915632,-0.87372,Online
Minnesota,-0.928977,-0.891562,Online
Minnesota,-0.936622,-0.900345,Online
Minnesota,-0.937457,-0.900808,Online
Minnesota,-0.936759,-0.9005,Online
Minnesota,-0.922663,-0.875847,Online
Minnesota,-0.914536,-0.872364,Online
Minnesota,-0.928951,-0.892557,Online
Minnesota,-0.932917,-0.896725,Online
Minnesota,-0.930686,-0.891733,Online
Minnesota,-0.930308,-0.893363,Online
Minnesota,-0.918365,-0.869071,Online
Minnesota,-0.901399,-0.852927,Online
Minnesota,-0.920746,-0.881148,Online
Minnesota,-0.925768,-0.888782,Online
Minnesota,-0.927777,-0.887993,Online
Minnesota,-0.926342,-0.8894,Online
Minnesota,-0.914719,-0.865451,Online
Minnesota,-0.917002,-0.868213,Online
Minnesota,-0.905939,-0.866446,Online
Minnesota,-0.910016,-0.856719,Online
Minnesota,-0.913714,-0.867647,Online
Montana,-0.918234,-0.859549,Online
Montana,-0.903134,-0.866411,Online
Montana,-0.9068,-0.853579,Online
Montana,-0.908144,-0.866223,Online
Montana,-0.907622,-0.854814,Online
Montana,-0.918593,-0.872485,Online
Montana,-0.923368,-0.871129,Online
Montana,-0.908463,-0.873634,Online
Montana,-0.90573,-0.853871,Online
Montana,-0.911085,-0.872948,Online
Montana,-0.906774,-0.853545,Online
Montana,-0.915723,-0.869705,Online
Montana,-0.923055,-0.871026,Online
Montana,-0.911157,-0.874629,Online
Montana,-0.895633,-0.834399,Online
Montana,-0.913512,-0.872587,Online
Montana,-0.9074,-0.851761,Online
Montana,-0.923524,-0.882023,Online
Montana,-0.925768,-0.874835,Online
Montana,-0.905606,-0.86895,Online
Montana,-0.903682,-0.848896,Online
Montana,-0.913492,-0.873308,Online
Montana,-0.909983,-0.86003,Online
Montana,-0.920028,-0.87571,Online
Montana,-0.925527,-0.874354,Online
Montana,-0.900277,-0.864576,Online
Montana,-0.902156,-0.844521,Online
Montana,-0.901569,-0.862689,Online
Montana,-0.894485,-0.837607,Online
Montana,-0.915567,-0.869482,Online
Montana,-0.921783,-0.867063,Online
Montana,-0.888027,-0.855157,Online
Montana,-0.892848,-0.830093,Online
Montana,-0.90012,-0.858932,Online
Montana,-0.900799,-0.842428,Online
Montana,-0.915306,-0.869122,Online
Montana,-0.90787,-0.84356,Online
Montana,-0.88774,-0.856307,Online
Montana,-0.886227,-0.821275,Online
Montana,-0.875621,-0.831225,Online
Montana,-0.90029,-0.841639,Online
Montana,-0.913492,-0.865845,Online
Montana,-0.905887,-0.839923,Online
Montana,-0.900929,-0.865228,Online
Montana,-0.893702,-0.832683,Online
Montana,-0.892998,-0.849582,Online
Montana,-0.909787,-0.858897,Online
Montana,-0.910818,-0.86123,Online
Montana,-0.909226,-0.843492,Online
Montana,-0.894889,-0.856719,Online
Montana,-0.89592,-0.838482,Online
Montana,-0.890702,-0.848278,Online
Montana,-0.910818,-0.859601,Online
Montana,-0.911705,-0.864902,Online
Montana,-0.907322,-0.838019,Online
Montana,-0.900982,-0.864198,Online
Montana,-0.900447,-0.841879,Online
Montana,-0.894446,-0.855003,Online
Montana,-0.912155,-0.861608,Online
Montana,-0.911568,-0.862311,Online
Montana,-0.904249,-0.832941,Online
Montana,-0.893258,-0.857559,Online
Montana,-0.889423,-0.828909,Online
Montana,-0.888419,-0.845687,Online
Montana,-0.905404,-0.848604,Online
Montana,-0.901732,-0.85231,Online
Montana,-0.900355,-0.826456,Online
Montana,-0.895202,-0.857044,Online
Montana,-0.917184,-0.873685,Online
Montana,-0.907413,-0.864456,Online
Montana,-0.918945,-0.879004,Online
Montana,-0.913662,-0.863872,Online
Tennessee,-0.917673,-0.880685,Online
Tennessee,-0.914934,-0.860115,Online
Tennessee,-0.915384,-0.871318,Online
Tennessee,-0.90288,-0.856924,Online
Tennessee,-0.916375,-0.87396,Online
Tennessee,-0.918593,-0.869431,Online
Tennessee,-0.921809,-0.884511,Online
Tennessee,-0.914079,-0.859378,Online
Tennessee,-0.908554,-0.861453,Online
Tennessee,-0.902501,-0.85231,Online
Tennessee,-0.919193,-0.873342,Online
Tennessee,-0.9201,-0.869517,Online
Tennessee,-0.924288,-0.884408,Online
Tennessee,-0.917947,-0.864627,Online
Tennessee,-0.920896,-0.878558,Online
Tennessee,-0.914288,-0.869156,Online
Tennessee,-0.925109,-0.881903,Online
Tennessee,-0.925038,-0.877391,Online
Tennessee,-0.926499,-0.887959,Online
Tennessee,-0.916636,-0.861025,Online
Tennessee,-0.924581,-0.883413,Online
Tennessee,-0.909135,-0.8631,Online
Tennessee,-0.919532,-0.874423,Online
Tennessee,-0.916832,-0.866652,Online
Tennessee,-0.913492,-0.869568,Online
Tennessee,-0.891771,-0.817878,Online
Tennessee,-0.890884,-0.837762,Online
Tennessee,-0.886501,-0.831877,Online
Tennessee,-0.902156,-0.852876,Online
Tennessee,-0.900982,-0.840558,Online
Tennessee,-0.901171,-0.854763,Online
Tennessee,-0.866411,-0.777151,Online
Tennessee,-0.891354,-0.830419,Online
Tennessee,-0.884061,-0.817964,Online
Tennessee,-0.880082,-0.808648,Online
Tennessee,-0.902984,-0.839683,Online
Tennessee,-0.895561,-0.841604,Online
Tennessee,-0.866202,-0.766857,Online
Tennessee,-0.879528,-0.812697,Online
Tennessee,-0.85977,-0.783069,Online
Tennessee,-0.856326,-0.771163,Online
Tennessee,-0.905404,-0.839992,Online
Tennessee,-0.899331,-0.846854,Online
Tennessee,-0.879267,-0.789263,Online
Tennessee,-0.88367,-0.81431,Online
Tennessee,-0.89003,-0.824346,Online
Tennessee,-0.877734,-0.806624,Online
Tennessee,-0.90727,-0.842462,Online
Tennessee,-0.905052,-0.85677,Online
Tennessee,-0.897185,-0.819199,Online
Tennessee,-0.904602,-0.850285,Online
Tennessee,-0.910531,-0.856701,Online
Tennessee,-0.907322,-0.853459,Online
Tennessee,-0.917549,-0.861385,Online
Tennessee,-0.923472,-0.881474,Online
Tennessee,-0.905097,-0.837504,Online
Tennessee,-0.904765,-0.851503,Online
Tennessee,-0.906089,-0.853459,Online
Tennessee,-0.885092,-0.822527,Online
Tennessee,-0.896729,-0.824243,Online
Tennessee,-0.904249,-0.853716,Online
Tennessee,-0.876801,-0.784665,Online
Tennessee,-0.872699,-0.800637,Online
Tennessee,-0.862001,-0.790618,Online
Tennessee,-0.867872,-0.79911,Online
Tennessee,-0.889358,-0.810862,Online
Tennessee,-0.896181,-0.846065,Online
Tennessee,-0.852315,-0.73186,Online
Tennessee,-0.917002,-0.873445,Online
Tennessee,-0.930152,-0.891047,Online
Tennessee,-0.931665,-0.89326,Online
Tennessee,-0.938494,-0.901443,Online
Nebraska,-0.932024,-0.894495,Online
Nebraska,-0.927647,-0.883344,Online
Nebraska,-0.917002,-0.870838,Online
Nebraska,-0.933661,-0.895353,Online
Nebraska,-0.934789,-0.896828,Online
Nebraska,-0.939192,-0.902627,Online
Nebraska,-0.93355,-0.895422,Online
Nebraska,-0.929317,-0.885694,Online
Nebraska,-0.911601,-0.863169,Online
Nebraska,-0.935226,-0.898115,Online
Nebraska,-0.934463,-0.896399,Online
Nebraska,-0.94184,-0.90611,Online
Nebraska,-0.938025,-0.901392,Online
Nebraska,-0.932669,-0.89139,Online
Nebraska,-0.915814,-0.869825,Online
Nebraska,-0.93704,-0.900431,Online
Nebraska,-0.93869,-0.902387,Online
Nebraska,-0.94184,-0.90611,Online
Nebraska,-0.940197,-0.904034,Online
Nebraska,-0.933191,-0.892008,Online
Nebraska,-0.907974,-0.858005,Online
Nebraska,-0.933661,-0.895353,Online
Nebraska,-0.935579,-0.898201,Online
Nebraska,-0.940288,-0.903948,Online
Nebraska,-0.93794,-0.901392,Online
Nebraska,-0.928201,-0.883876,Online
Nebraska,-0.913662,-0.866823,Online
Nebraska,-0.932448,-0.893757,Online
Nebraska,-0.933739,-0.89652,Online
Nebraska,-0.934972,-0.896348,Online
Nebraska,-0.930334,-0.890978,Online
Nebraska,-0.914673,-0.861814,Online
Nebraska,-0.895561,-0.844041,Online
Nebraska,-0.922292,-0.882967,Online
Nebraska,-0.927869,-0.889572,Online
Nebraska,-0.931939,-0.892574,Online
Nebraska,-0.930073,-0.890944,Online
Nebraska,-0.912755,-0.857919,Online
Nebraska,-0.903062,-0.852052,Online
Nebraska,-0.919924,-0.877871,Online
Nebraska,-0.92963,-0.890687,Online
Nebraska,-0.934652,-0.896468,Online
Nebraska,-0.935324,-0.897875,Online
Nebraska,-0.922037,-0.874852,Online
Nebraska,-0.914079,-0.866686,Online
Nebraska,-0.929786,-0.891527,Online
Nebraska,-0.938905,-0.902404,Online
Nebraska,-0.93899,-0.902215,Online
Nebraska,-0.937868,-0.9011,Online
Nebraska,-0.933191,-0.892008,Online
Nebraska,-0.919767,-0.874766,Online
Nebraska,-0.934085,-0.896725,Online
Nebraska,-0.939192,-0.902627,Online
Nebraska,-0.940516,-0.904257,Online
Nebraska,-0.940151,-0.903982,Online
Nebraska,-0.930934,-0.888045,Online
Nebraska,-0.921568,-0.877322,Online
Nebraska,-0.934085,-0.896725,Online
Nebraska,-0.937111,-0.900259,Online
Nebraska,-0.9355,-0.896931,Online
Nebraska,-0.933387,-0.896108,Online
Nebraska,-0.921789,-0.873411,Online
Nebraska,-0.904445,-0.856924,Online
Nebraska,-0.927047,-0.886655,Online
Nebraska,-0.926577,-0.886432,Online
Nebraska,-0.932421,-0.892488,Online
Nebraska,-0.930393,-0.891664,Online
Nebraska,-0.918945,-0.868779,Online
Nebraska,-0.916682,-0.871043,Online
Nebraska,-0.904765,-0.853459,Online
Nebraska,-0.916636,-0.869654,Online
Nebraska,-0.912136,-0.856101,Online
Alabama,-0.920602,-0.879295,Online
Alabama,-0.913036,-0.853082,Online
Alabama,-0.917419,-0.871421,Online
Alabama,-0.904386,-0.85291,Online
Alabama,-0.915123,-0.869568,Online
Alabama,-0.921385,-0.872759,Online
Alabama,-0.924985,-0.884837,Online
Alabama,-0.914719,-0.858314,Online
Alabama,-0.91207,-0.863049,Online
Alabama,-0.897694,-0.842256,Online
Alabama,-0.921235,-0.87468,Online
Alabama,-0.919239,-0.865691,Online
Alabama,-0.924222,-0.882932,Online
Alabama,-0.918776,-0.860613,Online
Alabama,-0.917673,-0.869242,Online
Alabama,-0.918417,-0.870374,Online
Alabama,-0.930973,-0.889246,Online
Alabama,-0.928573,-0.883087,Online
Alabama,-0.930739,-0.890635,Online
Alabama,-0.922402,-0.867767,Online
Alabama,-0.929923,-0.887616,Online
Alabama,-0.918417,-0.869757,Online
Alabama,-0.924914,-0.881182,Online
Alabama,-0.911901,-0.852567,Online
Alabama,-0.903486,-0.85164,Online
Alabama,-0.884903,-0.798286,Online
Alabama,-0.884903,-0.823745,Online
Alabama,-0.876958,-0.810553,Online
Alabama,-0.887597,-0.821944,Online
Alabama,-0.893702,-0.818753,Online
Alabama,-0.895496,-0.839065,Online
Alabama,-0.861936,-0.754797,Online
Alabama,-0.882718,-0.80659,Online
Alabama,-0.873123,-0.790446,Online
Alabama,-0.873912,-0.793552,Online
Alabama,-0.892189,-0.809472,Online
Alabama,-0.903388,-0.847454,Online
Alabama,-0.854174,-0.721652,Online
Alabama,-0.88607,-0.816626,Online
Alabama,-0.870611,-0.784339,Online
Alabama,-0.852687,-0.765416,Online
Alabama,-0.906135,-0.839426,Online
Alabama,-0.901725,-0.843852,Online
Alabama,-0.871798,-0.764267,Online
Alabama,-0.883624,-0.814241,Online
Alabama,-0.894876,-0.828292,Online
Alabama,-0.869489,-0.786226,Online
Alabama,-0.9059,-0.838997,Online
Alabama,-0.918306,-0.87082,Online
Alabama,-0.905639,-0.832786,Online
Alabama,-0.91706,-0.867012,Online
Alabama,-0.911953,-0.856581,Online
Alabama,-0.915958,-0.865262,Online
Alabama,-0.922846,-0.869637,Online
Alabama,-0.927086,-0.882829,Online
Alabama,-0.908261,-0.839872,Online
Alabama,-0.921998,-0.872708,Online
Alabama,-0.920896,-0.872502,Online
Alabama,-0.901451,-0.838122,Online
Alabama,-0.904243,-0.833919,Online
Alabama,-0.907087,-0.852172,Online
Alabama,-0.873168,-0.763426,Online
Alabama,-0.856731,-0.76509,Online
Alabama,-0.856718,-0.762826,Online
Alabama,-0.868785,-0.786981,Online
Alabama,-0.883076,-0.790189,Online
Alabama,-0.886984,-0.825307,Online
Alabama,-0.851799,-0.71666,Online
Alabama,-0.91284,-0.867973,Online
Alabama,-0.92325,-0.883619,Online
Alabama,-0.930334,-0.890378,Online
Alabama,-0.935631,-0.899419,Online
Maine,-0.928964,-0.8929,Online
Maine,-0.924985,-0.883052,Online
Maine,-0.907139,-0.861385,Online
Maine,-0.930686,-0.892316,Online
Maine,-0.930491,-0.890292,Online
Maine,-0.937627,-0.90146,Online
Maine,-0.928338,-0.892265,Online
Maine,-0.926636,-0.885711,Online
Maine,-0.909533,-0.864473,Online
Maine,-0.930138,-0.89103,Online
Maine,-0.932682,-0.892865,Online
Maine,-0.939127,-0.903262,Online
Maine,-0.932572,-0.897326,Online
Maine,-0.930099,-0.889125,Online
Maine,-0.912396,-0.868933,Online
Maine,-0.931221,-0.892985,Online
Maine,-0.934091,-0.895096,Online
Maine,-0.93732,-0.901357,Online
Maine,-0.935709,-0.899985,Online
Maine,-0.925814,-0.884614,Online
Maine,-0.892998,-0.848295,Online
Maine,-0.923055,-0.881405,Online
Maine,-0.928964,-0.887822,Online
Maine,-0.932748,-0.896537,Online
Maine,-0.927869,-0.892505,Online
Maine,-0.91554,-0.869448,Online
Maine,-0.886188,-0.837316,Online
Maine,-0.917732,-0.875041,Online
Maine,-0.925951,-0.884802,Online
Maine,-0.928201,-0.891047,Online
Maine,-0.924555,-0.889743,Online
Maine,-0.910792,-0.864456,Online
Maine,-0.89427,-0.844795,Online
Maine,-0.916636,-0.874286,Online
Maine,-0.92417,-0.880548,Online
Maine,-0.929499,-0.892797,Online
Maine,-0.921098,-0.885386,Online
Maine,-0.89909,-0.845396,Online
Maine,-0.893898,-0.848106,Online
Maine,-0.913075,-0.870546,Online
Maine,-0.923655,-0.882195,Online
Maine,-0.928201,-0.891407,Online
Maine,-0.927399,-0.892059,Online
Maine,-0.909787,-0.860579,Online
Maine,-0.899664,-0.852858,Online
Maine,-0.920837,-0.880153,Online
Maine,-0.931678,-0.891407,Online
Maine,-0.931978,-0.894444,Online
Maine,-0.92963,-0.894221,Online
Maine,-0.919904,-0.876104,Online
Maine,-0.89879,-0.849496,Online
Maine,-0.921059,-0.87933,Online
Maine,-0.931326,-0.890892,Online
Maine,-0.933361,-0.897189,Online
Maine,-0.931097,-0.89537,Online
Maine,-0.917002,-0.871489,Online
Maine,-0.902208,-0.855037,Online
Maine,-0.924203,-0.882915,Online
Maine,-0.923185,-0.880599,Online
Maine,-0.925638,-0.887787,Online
Maine,-0.925794,-0.89091,Online
Maine,-0.914308,-0.867012,Online
Maine,-0.886031,-0.835651,Online
Maine,-0.916258,-0.872467,Online
Maine,-0.918776,-0.875778,Online
Maine,-0.924881,-0.88693,Online
Maine,-0.920707,-0.886106,Online
Maine,-0.908085,-0.859052,Online
Maine,-0.920746,-0.886689,Online
Maine,-0.91269,-0.880805,Online
Maine,-0.913512,-0.87631,Online
Maine,-0.925292,-0.889143,Online
Alaska,-0.913349,-0.875384,Online
Alaska,-0.88429,-0.834965,Online
Alaska,-0.919369,-0.877734,Online
Alaska,-0.920243,-0.885094,Online
Alaska,-0.927138,-0.89103,Online
Alaska,-0.912488,-0.876773,Online
Alaska,-0.907243,-0.866068,Online
Alaska,-0.888947,-0.83795,Online
Alaska,-0.919793,-0.877117,Online
Alaska,-0.923387,-0.888148,Online
Alaska,-0.930334,-0.894615,Online
Alaska,-0.919715,-0.883413,Online
Alaska,-0.916949,-0.87993,Online
Alaska,-0.895698,-0.850285,Online
Alaska,-0.921946,-0.879947,Online
Alaska,-0.924333,-0.887684,Online
Alaska,-0.928351,-0.892985,Online
Alaska,-0.926864,-0.891527,Online
Alaska,-0.914993,-0.875041,Online
Alaska,-0.880265,-0.825135,Online
Alaska,-0.91554,-0.874989,Online
Alaska,-0.912801,-0.875555,Online
Alaska,-0.920883,-0.885163,Online
Alaska,-0.913936,-0.878214,Online
Alaska,-0.898138,-0.858983,Online
Alaska,-0.869105,-0.818118,Online
Alaska,-0.90166,-0.85327,Online
Alaska,-0.913838,-0.879604,Online
Alaska,-0.910727,-0.876653,Online
Alaska,-0.908965,-0.874989,Online
Alaska,-0.886775,-0.845276,Online
Alaska,-0.86705,-0.815631,Online
Alaska,-0.899123,-0.853305,Online
Alaska,-0.906578,-0.872725,Online
Alaska,-0.916891,-0.881165,Online
Alaska,-0.905632,-0.868968,Online
Alaska,-0.885027,-0.83886,Online
Alaska,-0.879111,-0.83186,Online
Alaska,-0.903121,-0.860287,Online
Alaska,-0.905913,-0.87209,Online
Alaska,-0.918332,-0.881371,Online
Alaska,-0.915553,-0.879844,Online
Alaska,-0.896389,-0.855895,Online
Alaska,-0.887153,-0.837075,Online
Alaska,-0.909194,-0.864902,Online
Alaska,-0.922598,-0.886878,Online
Alaska,-0.923577,-0.887376,Online
Alaska,-0.917576,-0.880582,Online
Alaska,-0.906774,-0.868299,Online
Alaska,-0.891719,-0.844161,Online
Alaska,-0.911705,-0.868058,Online
Alaska,-0.924138,-0.887479,Online
Alaska,-0.925677,-0.890807,Online
Alaska,-0.921463,-0.887358,Online
Alaska,-0.902319,-0.864524,Online
Alaska,-0.887284,-0.83723,Online
Alaska,-0.910668,-0.868401,Online
Alaska,-0.90605,-0.869397,Online
Alaska,-0.905443,-0.86974,Online
Alaska,-0.904484,-0.87173,Online
Alaska,-0.893089,-0.852258,Online
Alaska,-0.863527,-0.8093,Online
Alaska,-0.898007,-0.851932,Online
Alaska,-0.918378,-0.882658,Online
Alaska,-0.911268,-0.87957,Online
Alaska,-0.91162,-0.877494,Online
Alaska,-0.926133,-0.891647,Online
Alaska,-0.928038,-0.895216,Online
Alaska,-0.908144,-0.858245,Online
Alaska,-0.911059,-0.876962,Online
Alaska,-0.914993,-0.883516,Online
Alaska,-0.914862,-0.880565,Online
Hawaii,-0.926864,-0.890755,Online
Hawaii,-0.930191,-0.896914,Online
Hawaii,-0.912566,-0.863769,Online
Hawaii,-0.903095,-0.865348,Online
Hawaii,-0.909787,-0.879982,Online
Hawaii,-0.904289,-0.867595,Online
Hawaii,-0.918437,-0.883944,Online
Hawaii,-0.928925,-0.897274,Online
Hawaii,-0.914118,-0.866,Online
Hawaii,-0.89181,-0.858743,Online
Hawaii,-0.909611,-0.876447,Online
Hawaii,-0.906226,-0.870512,Online
Hawaii,-0.918984,-0.885077,Online
Hawaii,-0.927595,-0.895988,Online
Hawaii,-0.901373,-0.852893,Online
Hawaii,-0.88928,-0.854969,Online
Hawaii,-0.904765,-0.873926,Online
Hawaii,-0.906043,-0.868453,Online
Hawaii,-0.914706,-0.877563,Online
Hawaii,-0.925338,-0.893963,Online
Hawaii,-0.87748,-0.813006,Online
Hawaii,-0.850064,-0.809558,Online
Hawaii,-0.868576,-0.846374,Online
Hawaii,-0.858479,-0.827177,Online
Hawaii,-0.877643,-0.841948,Online
Hawaii,-0.894198,-0.868522,Online
Hawaii,-0.834912,-0.759875,Online
Hawaii,-0.841441,-0.808408,Online
Hawaii,-0.845681,-0.820126,Online
Hawaii,-0.864545,-0.832924,Online
Hawaii,-0.879939,-0.840987,Online
Hawaii,-0.864088,-0.844761,Online
Hawaii,-0.845407,-0.774217,Online
Hawaii,-0.833627,-0.800808,Online
Hawaii,-0.84088,-0.81582,Online
Hawaii,-0.874212,-0.836732,Online
Hawaii,-0.879782,-0.844092,Online
Hawaii,-0.87568,-0.85912,Online
Hawaii,-0.900512,-0.848501,Online
Hawaii,-0.881583,-0.84905,Online
Hawaii,-0.874779,-0.847901,Online
Hawaii,-0.898007,-0.861145,Online
Hawaii,-0.907465,-0.869945,Online
Hawaii,-0.899697,-0.872862,Online
Hawaii,-0.903486,-0.852653,Online
Hawaii,-0.899781,-0.861865,Online
Hawaii,-0.886931,-0.862792,Online
Hawaii,-0.910061,-0.876859,Online
Hawaii,-0.914771,-0.879758,Online
Hawaii,-0.913075,-0.884922,Online
Hawaii,-0.910531,-0.864113,Online
Hawaii,-0.88928,-0.854969,Online
Hawaii,-0.880474,-0.854454,Online
Hawaii,-0.901725,-0.863907,Online
Hawaii,-0.901138,-0.864353,Online
Hawaii,-0.880663,-0.857834,Online
Hawaii,-0.866958,-0.80369,Online
Hawaii,-0.858009,-0.817913,Online
Hawaii,-0.85043,-0.833987,Online
Hawaii,-0.876677,-0.846116,Online
Hawaii,-0.872796,-0.842548,Online
Hawaii,-0.871707,-0.858142,Online
Hawaii,-0.859405,-0.797703,Online
Hawaii,-0.913336,-0.873874,Online
Hawaii,-0.90333,-0.870666,Online
Hawaii,-0.905737,-0.867183,Online
Hawaii,-0.918234,-0.878163,Online
Hawaii,-0.917889,-0.887204,Online
Hawaii,-0.902208,-0.844607,Online
Hawaii,-0.90967,-0.87058,Online
Hawaii,-0.906363,-0.873445,Online
Hawaii,-0.906363,-0.868779,Online
Florida,-0.920119,-0.880977,Online
Florida,-0.921489,-0.888988,Online
Florida,-0.908731,-0.855603,Online
Florida,-0.893832,-0.854334,Online
Florida,-0.904008,-0.868299,Online
Florida,-0.897583,-0.856049,Online
Florida,-0.907413,-0.868076,Online
Florida,-0.924333,-0.89091,Online
Florida,-0.906265,-0.849976,Online
Florida,-0.886031,-0.844452,Online
Florida,-0.899651,-0.867269,Online
Florida,-0.89018,-0.850405,Online
Florida,-0.913349,-0.872382,Online
Florida,-0.919519,-0.885557,Online
Florida,-0.890649,-0.825324,Online
Florida,-0.8832,-0.839786,Online
Florida,-0.891745,-0.853407,Online
Florida,-0.896044,-0.851915,Online
Florida,-0.907974,-0.867801,Online
Florida,-0.918776,-0.886689,Online
Florida,-0.866234,-0.790772,Online
Florida,-0.853111,-0.8011,Online
Florida,-0.857096,-0.828103,Online
Florida,-0.832257,-0.782177,Online
Florida,-0.863991,-0.820108,Online
Florida,-0.868694,-0.844555,Online
Florida,-0.795377,-0.690395,Online
Florida,-0.800537,-0.742582,Online
Florida,-0.812689,-0.770237,Online
Florida,-0.835819,-0.783413,Online
Florida,-0.845564,-0.797223,Online
Florida,-0.828637,-0.810827,Online
Florida,-0.834455,-0.745121,Online
Florida,-0.820966,-0.775761,Online
